Number,City,Gender,Age,Income,Illness
96573,Los Angeles,0,45,1,0
96574,Los Angeles,1,27,1,0
96575,Los Angeles,1,50,1,0
96576,Los Angeles,1,62,1,0
96577,Los Angeles,0,52,1,0
96578,Los Angeles,1,46,1,0
96579,Los Angeles,1,42,0,0
96580,Los Angeles,0,37,1,0
96581,Los Angeles,0,31,1,0
96582,Los Angeles,1,48,0,0
96583,Los Angeles,1,64,0,0
96584,Los Angeles,0,42,0,1
96585,Los Angeles,0,64,1,0
96586,Los Angeles,0,59,0,0
96587,Los Angeles,1,58,0,0
96588,Los Angeles,0,63,0,0
96589,Los Angeles,1,43,0,0
96590,Los Angeles,1,33,0,0
96591,Los Angeles,1,26,0,0
96592,Los Angeles,1,58,1,0
96593,Los Angeles,1,42,1,0
96594,Los Angeles,0,30,0,0
96595,Los Angeles,0,45,0,0
96596,Los Angeles,1,28,0,0
96597,Los Angeles,1,40,1,1
96598,Los Angeles,1,40,0,0
96599,Los Angeles,0,59,1,0
96600,Los Angeles,1,54,0,0
96601,Los Angeles,0,58,0,0
96602,Los Angeles,0,44,0,0
96603,Los Angeles,0,53,0,0
96604,Los Angeles,0,63,0,0
96605,Los Angeles,0,56,1,0
96606,Los Angeles,0,31,0,0
96607,Los Angeles,1,31,1,0
96608,Los Angeles,0,50,0,0
96609,Los Angeles,0,40,0,0
96610,Los Angeles,1,39,1,0
96611,Los Angeles,1,40,0,0
96612,Los Angeles,1,34,0,0
96613,Los Angeles,1,60,1,0
96614,Los Angeles,0,44,0,1
96615,Los Angeles,1,47,1,0
96616,Los Angeles,0,51,0,0
96617,Los Angeles,1,38,0,0
96618,Los Angeles,0,27,0,0
96619,Los Angeles,0,27,0,0
96620,Los Angeles,1,27,1,0
96621,Los Angeles,1,39,0,0
96622,Los Angeles,1,34,0,0
96623,Los Angeles,0,47,0,0
96624,Los Angeles,0,59,0,0
96625,Los Angeles,0,56,0,0
96626,Los Angeles,0,39,1,0
96627,Los Angeles,1,53,1,0
96628,Los Angeles,0,59,0,0
96629,Los Angeles,1,61,1,0
96630,Los Angeles,0,57,0,0
96631,Los Angeles,0,54,1,0
96632,Los Angeles,1,58,0,0
96633,Los Angeles,1,63,0,0
96634,Los Angeles,0,42,1,0
96635,Los Angeles,1,58,0,0
96636,Los Angeles,0,42,1,0
96637,Los Angeles,1,43,1,0
96638,Los Angeles,0,54,0,0
96639,Los Angeles,1,64,1,1
96640,Los Angeles,1,49,1,0
96641,Los Angeles,0,49,0,0
96642,Los Angeles,1,40,0,0
96643,Los Angeles,1,31,1,0
96644,Los Angeles,0,59,0,0
96645,Los Angeles,1,58,0,0
96646,Los Angeles,1,31,0,1
96647,Los Angeles,0,26,1,0
96648,Los Angeles,0,54,1,0
96649,Los Angeles,1,64,0,0
96650,Los Angeles,0,27,0,0
96651,Los Angeles,0,37,0,0
96652,Los Angeles,0,51,0,0
96653,Los Angeles,0,49,0,0
96654,Los Angeles,0,31,0,0
96655,Los Angeles,0,31,1,0
96656,Los Angeles,0,65,0,0
96657,Los Angeles,0,47,1,0
96658,Los Angeles,1,31,1,0
96659,Los Angeles,1,50,0,0
96660,Los Angeles,0,54,0,0
96661,Los Angeles,0,30,0,0
96662,Los Angeles,1,31,0,1
96663,Los Angeles,0,63,0,0
96664,Los Angeles,1,52,0,1
96665,Los Angeles,0,46,0,0
96666,Los Angeles,0,64,1,1
96667,Los Angeles,0,54,0,1
96668,Los Angeles,1,60,0,0
96669,Los Angeles,1,27,0,0
96670,Los Angeles,1,42,0,0
96671,Los Angeles,1,64,0,0
96672,Los Angeles,0,46,0,0
96673,Los Angeles,1,59,0,0
96674,Los Angeles,0,62,0,0
96675,Los Angeles,0,26,0,0
96676,Los Angeles,0,47,0,0
96677,Los Angeles,0,35,0,0
96678,Los Angeles,1,42,0,0
96679,Los Angeles,1,65,0,0
96680,Los Angeles,1,48,0,0
96681,Los Angeles,1,57,0,1
96682,Los Angeles,0,34,0,1
96683,Los Angeles,1,51,1,0
96684,Los Angeles,0,41,0,0
96685,Los Angeles,0,51,1,0
96686,Los Angeles,0,29,0,1
96687,Los Angeles,1,33,0,0
96688,Los Angeles,1,31,1,0
96689,Los Angeles,1,46,0,1
96690,Los Angeles,1,27,0,0
96691,Los Angeles,0,42,0,0
96692,Los Angeles,0,32,0,0
96693,Los Angeles,0,51,0,0
96694,Los Angeles,1,39,0,0
96695,Los Angeles,0,26,0,0
96696,Los Angeles,1,56,0,0
96697,Los Angeles,0,30,1,0
96698,Los Angeles,0,63,0,0
96699,Los Angeles,0,37,0,0
96700,Los Angeles,0,38,1,0
96701,Los Angeles,0,53,0,0
96702,Los Angeles,0,47,1,0
96703,Los Angeles,0,39,0,0
96704,Los Angeles,0,45,1,0
96705,Los Angeles,0,35,1,0
96706,Los Angeles,0,42,0,0
96707,Los Angeles,1,59,0,0
96708,Los Angeles,0,39,0,0
96709,Los Angeles,1,52,0,0
96710,Los Angeles,0,61,0,0
96711,Los Angeles,0,50,1,0
96712,Los Angeles,0,35,1,0
96713,Los Angeles,1,42,0,0
96714,Los Angeles,0,40,0,0
96715,Los Angeles,0,56,1,0
96716,Los Angeles,1,41,0,0
96717,Los Angeles,1,62,0,0
96718,Los Angeles,0,29,0,0
96719,Los Angeles,0,42,0,0
96720,Los Angeles,0,57,1,0
96721,Los Angeles,1,59,0,0
96722,Los Angeles,1,62,0,0
96723,Los Angeles,1,26,0,0
96724,Los Angeles,1,49,0,0
96725,Los Angeles,0,50,0,0
96726,Los Angeles,1,59,0,0
96727,Los Angeles,0,54,0,0
96728,Los Angeles,0,33,1,0
96729,Los Angeles,0,39,0,0
96730,Los Angeles,1,41,0,0
96731,Los Angeles,0,62,0,0
96732,Los Angeles,0,35,1,0
96733,Los Angeles,0,40,1,0
96734,Los Angeles,1,46,0,0
96735,Los Angeles,1,58,0,0
96736,Los Angeles,1,42,0,0
96737,Los Angeles,0,45,1,0
96738,Los Angeles,0,62,0,0
96739,Los Angeles,0,26,0,0
96740,Los Angeles,1,45,0,0
96741,Los Angeles,0,37,0,0
96742,Los Angeles,0,49,1,0
96743,Los Angeles,0,53,0,0
96744,Los Angeles,0,57,1,1
96745,Los Angeles,1,31,0,0
96746,Los Angeles,0,53,0,0
96747,Los Angeles,1,62,1,0
96748,Los Angeles,0,62,0,0
96749,Los Angeles,0,28,0,0
96750,Los Angeles,1,56,0,0
96751,Los Angeles,0,64,0,0
96752,Los Angeles,1,44,1,0
96753,Los Angeles,1,55,0,0
96754,Los Angeles,1,57,0,0
96755,Los Angeles,0,34,0,0
96756,Los Angeles,1,31,0,1
96757,Los Angeles,0,53,1,0
96758,Los Angeles,0,47,0,0
96759,Los Angeles,1,55,0,0
96760,Los Angeles,1,26,0,0
96761,Los Angeles,0,31,0,0
96762,Los Angeles,1,55,0,0
96763,Los Angeles,0,47,1,0
96764,Los Angeles,0,44,0,0
96765,Los Angeles,0,49,0,0
96766,Los Angeles,0,56,0,0
96767,Los Angeles,0,59,0,0
96768,Los Angeles,1,30,0,0
96769,Los Angeles,0,54,1,0
96770,Los Angeles,1,54,1,0
96771,Los Angeles,0,48,0,0
96772,Los Angeles,0,49,1,0
96773,Los Angeles,0,41,0,0
96774,Los Angeles,1,65,0,1
96775,Los Angeles,1,56,0,0
96776,Los Angeles,1,35,1,0
96777,Los Angeles,0,28,1,0
96778,Los Angeles,1,26,1,1
96779,Los Angeles,0,64,1,0
96780,Los Angeles,0,47,0,0
96781,Los Angeles,0,64,0,0
96782,Los Angeles,1,56,0,0
96783,Los Angeles,1,45,0,0
96784,Los Angeles,1,47,0,1
96785,Los Angeles,1,36,0,0
96786,Los Angeles,0,25,0,0
96787,Los Angeles,0,39,0,0
96788,Los Angeles,0,62,0,0
96789,Los Angeles,1,46,0,1
96790,Los Angeles,1,58,0,0
96791,Los Angeles,1,42,0,0
96792,Los Angeles,0,47,0,0
96793,Los Angeles,1,53,1,0
96794,Los Angeles,1,29,1,0
96795,Los Angeles,0,62,1,0
96796,Los Angeles,1,27,0,0
96797,Los Angeles,0,40,1,0
96798,Los Angeles,1,45,1,0
96799,Los Angeles,1,61,0,0
96800,Los Angeles,1,51,0,1
96801,Los Angeles,0,42,0,0
96802,Los Angeles,1,35,0,0
96803,Los Angeles,0,61,0,0
96804,Los Angeles,1,65,1,0
96805,Los Angeles,1,57,1,0
96806,Los Angeles,0,39,0,0
96807,Los Angeles,0,58,0,0
96808,Los Angeles,1,44,1,0
96809,Los Angeles,0,42,0,0
96810,Los Angeles,1,53,0,0
96811,Los Angeles,1,58,0,0
96812,Los Angeles,1,29,1,0
96813,Los Angeles,1,47,0,0
96814,Los Angeles,0,44,1,0
96815,Los Angeles,1,41,0,0
96816,Los Angeles,0,46,0,0
96817,Los Angeles,0,49,0,1
96818,Los Angeles,0,35,0,0
96819,Los Angeles,0,28,0,0
96820,Los Angeles,0,42,1,0
96821,Los Angeles,0,47,1,0
96822,Los Angeles,0,56,0,0
96823,Los Angeles,0,51,0,0
96824,Los Angeles,1,48,0,0
96825,Los Angeles,0,64,0,0
96826,Los Angeles,1,47,0,0
96827,Los Angeles,0,65,1,0
96828,Los Angeles,0,40,0,0
96829,Los Angeles,1,27,0,0
96830,Los Angeles,0,32,0,0
96831,Los Angeles,0,61,0,0
96832,Los Angeles,1,27,0,0
96833,Los Angeles,0,32,0,0
96834,Los Angeles,0,36,0,0
96835,Los Angeles,0,46,0,0
96836,Los Angeles,1,60,0,0
96837,Los Angeles,0,29,0,0
96838,Los Angeles,0,27,1,0
96839,Los Angeles,1,37,0,0
96840,Los Angeles,0,40,0,1
96841,Los Angeles,0,63,0,0
96842,Los Angeles,0,35,0,0
96843,Los Angeles,0,27,0,0
96844,Los Angeles,1,30,0,0
96845,Los Angeles,0,57,0,0
96846,Los Angeles,0,58,0,0
96847,Los Angeles,0,63,0,0
96848,Los Angeles,0,41,0,0
96849,Los Angeles,1,40,0,0
96850,Los Angeles,1,56,0,0
96851,Los Angeles,1,27,1,0
96852,Los Angeles,1,55,0,0
96853,Los Angeles,0,55,1,0
96854,Los Angeles,0,52,1,0
96855,Los Angeles,1,33,0,0
96856,Los Angeles,1,42,0,0
96857,Los Angeles,0,59,1,0
96858,Los Angeles,0,59,0,0
96859,Los Angeles,1,31,0,0
96860,Los Angeles,0,29,0,0
96861,Los Angeles,0,27,0,0
96862,Los Angeles,1,29,0,0
96863,Los Angeles,1,59,0,0
96864,Los Angeles,0,62,0,0
96865,Los Angeles,1,26,0,0
96866,Los Angeles,1,34,1,0
96867,Los Angeles,0,62,1,0
96868,Los Angeles,1,60,1,0
96869,Los Angeles,0,35,1,0
96870,Los Angeles,1,56,0,0
96871,Los Angeles,0,63,1,0
96872,Los Angeles,0,59,1,0
96873,Los Angeles,0,32,0,0
96874,Los Angeles,1,34,1,0
96875,Los Angeles,1,26,0,0
96876,Los Angeles,1,52,1,0
96877,Los Angeles,0,34,0,0
96878,Los Angeles,0,41,0,0
96879,Los Angeles,0,46,0,0
96880,Los Angeles,0,53,0,0
96881,Los Angeles,0,40,0,0
96882,Los Angeles,0,55,0,0
96883,Los Angeles,0,59,0,0
96884,Los Angeles,1,56,0,0
96885,Los Angeles,1,62,1,0
96886,Los Angeles,0,58,0,0
96887,Los Angeles,0,51,1,0
96888,Los Angeles,1,43,1,0
96889,Los Angeles,1,44,0,0
96890,Los Angeles,0,26,0,0
96891,Los Angeles,1,53,0,0
96892,Los Angeles,1,32,0,0
96893,Los Angeles,1,54,0,0
96894,Los Angeles,0,52,0,0
96895,Los Angeles,1,55,0,0
96896,Los Angeles,1,53,0,0
96897,Los Angeles,1,39,1,1
96898,Los Angeles,0,29,0,0
96899,Los Angeles,1,63,1,0
96900,Los Angeles,0,53,1,0
96901,Los Angeles,1,26,0,0
96902,Los Angeles,0,48,0,0
96903,Los Angeles,0,54,0,0
96904,Los Angeles,1,49,0,0
96905,Los Angeles,0,34,0,0
96906,Los Angeles,0,52,0,0
96907,Los Angeles,0,58,1,0
96908,Los Angeles,0,55,0,0
96909,Los Angeles,1,45,0,1
96910,Los Angeles,0,41,1,0
96911,Los Angeles,0,42,0,0
96912,Los Angeles,1,30,1,0
96913,Los Angeles,1,45,0,0
96914,Los Angeles,1,29,0,0
96915,Los Angeles,1,39,0,0
96916,Los Angeles,1,58,0,0
96917,Los Angeles,0,31,0,0
96918,Los Angeles,0,52,1,0
96919,Los Angeles,0,40,1,1
96920,Los Angeles,1,48,0,0
96921,Los Angeles,1,42,0,1
96922,Los Angeles,0,56,0,0
96923,Los Angeles,0,56,1,0
96924,Los Angeles,0,34,0,0
96925,Los Angeles,0,42,0,0
96926,Los Angeles,0,46,1,0
96927,Los Angeles,0,47,0,0
96928,Los Angeles,0,59,0,0
96929,Los Angeles,1,53,0,0
96930,Los Angeles,1,30,0,0
96931,Los Angeles,0,43,1,0
96932,Los Angeles,1,37,0,0
96933,Los Angeles,0,30,1,0
96934,Los Angeles,0,30,0,0
96935,Los Angeles,0,45,0,0
96936,Los Angeles,0,43,0,1
96937,Los Angeles,1,35,0,0
96938,Los Angeles,1,44,0,0
96939,Los Angeles,1,31,1,0
96940,Los Angeles,1,26,1,0
96941,Los Angeles,0,44,0,0
96942,Los Angeles,0,43,0,0
96943,Los Angeles,1,35,1,1
96944,Los Angeles,0,47,0,0
96945,Los Angeles,0,36,0,0
96946,Los Angeles,1,42,0,0
96947,Los Angeles,0,30,0,0
96948,Los Angeles,1,42,0,0
96949,Los Angeles,1,51,1,0
96950,Los Angeles,1,27,1,0
96951,Los Angeles,1,39,0,0
96952,Los Angeles,0,56,1,0
96953,Los Angeles,1,56,0,0
96954,Los Angeles,0,64,1,0
96955,Los Angeles,0,49,1,0
96956,Los Angeles,0,33,0,1
96957,Los Angeles,1,45,0,0
96958,Los Angeles,0,65,0,0
96959,Los Angeles,1,58,0,0
96960,Los Angeles,0,46,0,0
96961,Los Angeles,1,40,0,0
96962,Los Angeles,0,34,0,0
96963,Los Angeles,0,60,0,0
96964,Los Angeles,0,31,1,0
96965,Los Angeles,0,47,0,0
96966,Los Angeles,1,48,1,0
96967,Los Angeles,1,38,0,0
96968,Los Angeles,1,29,0,0
96969,Los Angeles,1,46,1,0
96970,Los Angeles,0,39,0,0
96971,Los Angeles,0,51,0,0
96972,Los Angeles,0,34,1,0
96973,Los Angeles,1,29,0,0
96974,Los Angeles,1,61,0,1
96975,Los Angeles,0,29,1,1
96976,Los Angeles,0,36,0,0
96977,Los Angeles,0,58,0,0
96978,Los Angeles,1,45,0,0
96979,Los Angeles,1,61,0,0
96980,Los Angeles,1,49,0,0
96981,Los Angeles,0,39,0,0
96982,Los Angeles,0,62,0,0
96983,Los Angeles,1,53,0,0
96984,Los Angeles,0,35,0,0
96985,Los Angeles,0,57,0,0
96986,Los Angeles,1,48,0,0
96987,Los Angeles,0,42,0,0
96988,Los Angeles,1,38,0,0
96989,Los Angeles,1,62,0,0
96990,Los Angeles,1,51,0,0
96991,Los Angeles,1,26,0,0
96992,Los Angeles,1,60,0,0
96993,Los Angeles,1,43,1,1
96994,Los Angeles,0,38,0,0
96995,Los Angeles,0,54,0,0
96996,Los Angeles,1,33,1,0
96997,Los Angeles,1,58,0,0
96998,Los Angeles,1,53,0,0
96999,Los Angeles,0,40,0,0
97000,Los Angeles,1,35,0,0
97001,Los Angeles,1,35,0,0
97002,Los Angeles,1,29,1,0
97003,Los Angeles,0,51,0,0
97004,Los Angeles,1,30,0,0
97005,Los Angeles,0,47,1,0
97006,Los Angeles,1,27,0,0
97007,Los Angeles,1,45,0,0
97008,Los Angeles,1,27,1,0
97009,Los Angeles,0,41,0,1
97010,Los Angeles,0,41,0,0
97011,Los Angeles,1,49,0,0
97012,Los Angeles,1,59,0,0
97013,Los Angeles,1,59,0,0
97014,Los Angeles,0,43,0,0
97015,Los Angeles,0,31,0,0
97016,Los Angeles,1,56,0,0
97017,Los Angeles,0,38,0,0
97018,Los Angeles,1,41,1,0
97019,Los Angeles,1,60,1,1
97020,Los Angeles,1,34,0,0
97021,Los Angeles,1,39,0,0
97022,Los Angeles,0,53,1,1
97023,Los Angeles,0,37,0,0
97024,Los Angeles,1,31,0,0
97025,Los Angeles,0,27,0,0
97026,Los Angeles,1,41,0,0
97027,Los Angeles,1,31,1,0
97028,Los Angeles,1,64,0,0
97029,Los Angeles,1,32,0,0
97030,Los Angeles,0,34,1,0
97031,Los Angeles,0,64,1,0
97032,Los Angeles,1,35,0,1
97033,Los Angeles,1,42,0,0
97034,Los Angeles,1,42,0,0
97035,Los Angeles,1,63,1,1
97036,Los Angeles,0,30,0,0
97037,Los Angeles,0,31,0,0
97038,Los Angeles,0,25,1,1
97039,Los Angeles,0,44,0,0
97040,Los Angeles,0,38,0,0
97041,Los Angeles,0,26,0,0
97042,Los Angeles,1,30,1,0
97043,Los Angeles,1,33,0,0
97044,Los Angeles,0,41,0,0
97045,Los Angeles,1,35,0,0
97046,Los Angeles,1,46,0,0
97047,Los Angeles,1,45,0,0
97048,Los Angeles,0,50,0,0
97049,Los Angeles,1,61,0,0
97050,Los Angeles,0,48,0,0
97051,Los Angeles,1,46,0,0
97052,Los Angeles,0,32,0,0
97053,Los Angeles,1,61,0,0
97054,Los Angeles,0,40,0,0
97055,Los Angeles,1,50,0,0
97056,Los Angeles,1,33,0,1
97057,Los Angeles,0,32,0,0
97058,Los Angeles,0,50,0,0
97059,Los Angeles,0,62,0,0
97060,Los Angeles,0,34,0,0
97061,Los Angeles,0,44,0,0
97062,Los Angeles,1,61,1,0
97063,Los Angeles,0,37,1,0
97064,Los Angeles,1,45,0,0
97065,Los Angeles,1,52,0,0
97066,Los Angeles,0,63,0,0
97067,Los Angeles,0,47,0,0
97068,Los Angeles,0,48,0,0
97069,Los Angeles,0,44,0,0
97070,Los Angeles,0,38,1,0
97071,Los Angeles,0,36,0,0
97072,Los Angeles,1,50,0,0
97073,Los Angeles,1,48,0,0
97074,Los Angeles,0,40,1,0
97075,Los Angeles,1,46,0,0
97076,Los Angeles,0,38,0,0
97077,Los Angeles,1,28,1,0
97078,Los Angeles,1,29,0,0
97079,Los Angeles,0,61,0,0
97080,Los Angeles,0,56,0,0
97081,Los Angeles,0,34,0,0
97082,Los Angeles,0,31,1,0
97083,Los Angeles,0,29,0,0
97084,Los Angeles,0,56,0,0
97085,Los Angeles,0,51,0,0
97086,Los Angeles,1,58,0,0
97087,Los Angeles,0,41,0,0
97088,Los Angeles,0,61,0,1
97089,Los Angeles,0,51,0,0
97090,Los Angeles,1,29,1,0
97091,Los Angeles,0,39,1,0
97092,Los Angeles,1,63,1,0
97093,Los Angeles,0,26,0,0
97094,Los Angeles,0,41,0,0
97095,Los Angeles,0,46,0,0
97096,Los Angeles,0,39,1,0
97097,Los Angeles,1,31,0,0
97098,Los Angeles,1,46,0,1
97099,Los Angeles,0,63,0,0
97100,Los Angeles,1,30,0,0
97101,Los Angeles,0,46,1,0
97102,Los Angeles,0,53,1,0
97103,Los Angeles,1,36,0,0
97104,Los Angeles,0,36,0,1
97105,Los Angeles,0,33,0,0
97106,Los Angeles,0,46,0,0
97107,Los Angeles,0,36,0,1
97108,Los Angeles,0,59,0,0
97109,Los Angeles,0,61,0,1
97110,Los Angeles,0,31,1,0
97111,Los Angeles,1,44,0,0
97112,Los Angeles,0,28,0,0
97113,Los Angeles,1,59,0,0
97114,Los Angeles,0,62,1,0
97115,Los Angeles,0,32,0,0
97116,Los Angeles,1,41,1,0
97117,Los Angeles,0,49,0,0
97118,Los Angeles,0,41,0,0
97119,Los Angeles,0,56,0,0
97120,Los Angeles,0,46,1,0
97121,Los Angeles,1,44,1,0
97122,Los Angeles,1,28,1,0
97123,Los Angeles,0,41,0,1
97124,Los Angeles,1,57,0,0
97125,Los Angeles,0,25,1,0
97126,Los Angeles,0,47,0,0
97127,Los Angeles,0,54,0,0
97128,Los Angeles,1,36,1,0
97129,Los Angeles,1,47,1,0
97130,Los Angeles,1,39,0,0
97131,Los Angeles,0,64,0,0
97132,Los Angeles,0,40,0,0
97133,Los Angeles,1,30,0,1
97134,Los Angeles,1,38,0,0
97135,Los Angeles,0,34,0,1
97136,Los Angeles,0,34,1,0
97137,Los Angeles,1,44,0,0
97138,Los Angeles,0,60,0,0
97139,Los Angeles,1,42,0,0
97140,Los Angeles,0,42,1,0
97141,Los Angeles,0,29,0,0
97142,Los Angeles,1,54,0,0
97143,Los Angeles,1,29,0,0
97144,Los Angeles,0,57,0,0
97145,Los Angeles,1,25,0,0
97146,Los Angeles,0,41,0,1
97147,Los Angeles,1,43,0,0
97148,Los Angeles,1,35,1,0
97149,Los Angeles,1,52,1,0
97150,Los Angeles,1,26,0,1
97151,Los Angeles,0,60,1,0
97152,Los Angeles,0,40,1,0
97153,Los Angeles,1,42,1,0
97154,Los Angeles,0,59,0,0
97155,Los Angeles,1,33,0,0
97156,Los Angeles,0,45,0,0
97157,Los Angeles,0,35,0,0
97158,Los Angeles,0,50,0,0
97159,Los Angeles,0,51,0,0
97160,Los Angeles,0,57,0,0
97161,Los Angeles,1,42,0,0
97162,Los Angeles,1,26,1,0
97163,Los Angeles,0,49,0,0
97164,Los Angeles,1,39,0,1
97165,Los Angeles,1,40,0,0
97166,Los Angeles,0,34,0,0
97167,Los Angeles,0,38,0,0
97168,Los Angeles,0,47,0,0
97169,Los Angeles,0,58,0,0
97170,Los Angeles,1,42,1,1
97171,Los Angeles,1,42,0,0
97172,Los Angeles,0,60,0,0
97173,Los Angeles,1,40,1,0
97174,Los Angeles,0,63,0,0
97175,Los Angeles,0,62,0,0
97176,Los Angeles,0,41,1,1
97177,Los Angeles,1,43,0,0
97178,Los Angeles,1,31,0,0
97179,Los Angeles,0,31,0,0
97180,Los Angeles,0,60,0,0
97181,Los Angeles,0,31,0,0
97182,Los Angeles,1,31,0,0
97183,Los Angeles,1,28,0,0
97184,Los Angeles,0,50,0,0
97185,Los Angeles,1,63,0,0
97186,Los Angeles,1,45,0,0
97187,Los Angeles,0,30,1,0
97188,Los Angeles,0,55,0,0
97189,Los Angeles,1,62,0,0
97190,Los Angeles,0,26,0,0
97191,Los Angeles,0,37,1,0
97192,Los Angeles,0,64,0,0
97193,Los Angeles,1,54,0,0
97194,Los Angeles,0,26,0,0
97195,Los Angeles,1,61,0,0
97196,Los Angeles,0,61,0,0
97197,Los Angeles,0,63,0,0
97198,Los Angeles,0,49,0,0
97199,Los Angeles,0,49,0,0
97200,Los Angeles,0,53,1,0
97201,Los Angeles,1,57,1,0
97202,Los Angeles,0,61,0,0
97203,Los Angeles,0,54,1,0
97204,Los Angeles,0,28,0,0
97205,Los Angeles,0,57,1,1
97206,Los Angeles,0,43,0,0
97207,Los Angeles,1,33,0,0
97208,Los Angeles,0,39,1,0
97209,Los Angeles,1,28,0,1
97210,Los Angeles,1,26,0,0
97211,Los Angeles,0,55,0,0
97212,Los Angeles,1,53,0,1
97213,Los Angeles,1,42,0,0
97214,Los Angeles,1,35,1,1
97215,Los Angeles,0,51,0,0
97216,Los Angeles,0,29,1,0
97217,Los Angeles,1,42,0,0
97218,Los Angeles,1,26,0,0
97219,Los Angeles,1,41,0,0
97220,Los Angeles,1,55,0,0
97221,Los Angeles,1,47,0,0
97222,Los Angeles,1,48,1,0
97223,Los Angeles,0,44,0,0
97224,Los Angeles,1,42,0,0
97225,Los Angeles,0,61,0,1
97226,Los Angeles,0,28,1,0
97227,Los Angeles,0,50,0,0
97228,Los Angeles,1,37,0,1
97229,Los Angeles,1,28,0,0
97230,Los Angeles,1,50,0,1
97231,Los Angeles,1,34,0,0
97232,Los Angeles,0,65,0,0
97233,Los Angeles,0,58,1,0
97234,Los Angeles,0,54,0,0
97235,Los Angeles,0,58,0,0
97236,Los Angeles,0,59,0,0
97237,Los Angeles,0,31,0,0
97238,Los Angeles,1,37,1,0
97239,Los Angeles,0,33,1,0
97240,Los Angeles,0,40,0,0
97241,Los Angeles,0,26,1,0
97242,Los Angeles,0,47,0,0
97243,Los Angeles,0,44,1,0
97244,Los Angeles,1,39,0,0
97245,Los Angeles,1,25,0,1
97246,Los Angeles,0,39,0,0
97247,Los Angeles,0,36,1,0
97248,Los Angeles,0,38,0,0
97249,Los Angeles,1,35,1,0
97250,Los Angeles,0,48,0,0
97251,Los Angeles,1,35,0,0
97252,Los Angeles,0,56,0,0
97253,Los Angeles,1,54,1,0
97254,Los Angeles,1,49,1,0
97255,Los Angeles,0,47,1,0
97256,Los Angeles,0,29,0,0
97257,Los Angeles,1,50,1,1
97258,Los Angeles,1,38,0,0
97259,Los Angeles,0,31,1,0
97260,Los Angeles,0,46,0,0
97261,Los Angeles,0,40,0,0
97262,Los Angeles,0,28,1,0
97263,Los Angeles,0,42,1,0
97264,Los Angeles,0,37,0,0
97265,Los Angeles,1,34,0,1
97266,Los Angeles,1,50,0,0
97267,Los Angeles,0,26,0,0
97268,Los Angeles,0,64,0,0
97269,Los Angeles,1,36,0,0
97270,Los Angeles,0,25,0,0
97271,Los Angeles,0,43,0,0
97272,Los Angeles,0,48,0,0
97273,Los Angeles,1,60,0,0
97274,Los Angeles,0,64,0,0
97275,Los Angeles,1,28,0,0
97276,Los Angeles,0,58,0,0
97277,Los Angeles,0,49,0,0
97278,Los Angeles,0,37,0,0
97279,Los Angeles,0,58,0,0
97280,Los Angeles,1,59,1,0
97281,Los Angeles,0,61,0,0
97282,Los Angeles,0,31,0,0
97283,Los Angeles,0,54,0,0
97284,Los Angeles,0,32,0,0
97285,Los Angeles,1,37,1,1
97286,Los Angeles,0,62,0,0
97287,Los Angeles,0,25,0,0
97288,Los Angeles,1,52,1,0
97289,Los Angeles,0,37,0,0
97290,Los Angeles,1,49,0,0
97291,Los Angeles,1,43,0,0
97292,Los Angeles,0,45,0,0
97293,Los Angeles,1,31,0,0
97294,Los Angeles,0,36,0,0
97295,Los Angeles,1,45,0,0
97296,Los Angeles,1,53,0,0
97297,Los Angeles,0,29,1,0
97298,Los Angeles,1,29,0,0
97299,Los Angeles,0,33,0,0
97300,Los Angeles,1,59,0,0
97301,Los Angeles,0,43,0,0
97302,Los Angeles,0,42,0,0
97303,Los Angeles,0,48,1,0
97304,Los Angeles,1,30,0,0
97305,Los Angeles,0,61,1,0
97306,Los Angeles,1,64,0,0
97307,Los Angeles,0,36,1,0
97308,Los Angeles,1,61,0,0
97309,Los Angeles,1,30,1,0
97310,Los Angeles,1,51,0,0
97311,Los Angeles,0,34,0,0
97312,Los Angeles,0,27,0,1
97313,Los Angeles,0,53,0,0
97314,Los Angeles,1,38,0,0
97315,Los Angeles,0,60,0,0
97316,Los Angeles,0,53,0,0
97317,Los Angeles,1,49,0,0
97318,Los Angeles,0,41,0,0
97319,Los Angeles,1,55,1,0
97320,Los Angeles,0,43,0,0
97321,Los Angeles,0,50,0,0
97322,Los Angeles,0,62,1,0
97323,Los Angeles,0,43,1,1
97324,Los Angeles,0,33,0,0
97325,Los Angeles,1,61,0,0
97326,Los Angeles,0,55,0,0
97327,Los Angeles,0,64,1,0
97328,Los Angeles,1,53,0,0
97329,Los Angeles,0,45,0,0
97330,Los Angeles,1,64,0,0
97331,Los Angeles,0,50,0,0
97332,Los Angeles,0,48,0,0
97333,Los Angeles,1,26,0,0
97334,Los Angeles,1,57,0,0
97335,Los Angeles,1,43,0,0
97336,Los Angeles,0,50,0,0
97337,Los Angeles,1,26,0,0
97338,Los Angeles,1,54,1,0
97339,Los Angeles,0,38,0,0
97340,Los Angeles,0,54,1,0
97341,Los Angeles,1,45,0,0
97342,Los Angeles,1,49,0,0
97343,Los Angeles,0,62,0,0
97344,Los Angeles,0,29,0,0
97345,Los Angeles,0,64,1,0
97346,Los Angeles,1,30,1,0
97347,Los Angeles,0,57,0,0
97348,Los Angeles,0,64,0,0
